ubigeo,dominio,trabaja,p506,tamanoemp,horas,ingreso,sexo,edad,edociv,educ,informal,anio,id,anoseduc,exp,exp2,sector
150140,8,1,8030,5,12,3050,1,83,3,11,0,2023,72677,19,64,4096,1
150140,8,1,9500,1,78,1050,0,81,1,3,1,2023,72681,3,78,6084,8
150140,8,1,7511,5,40,1770,1,50,2,6,0,2023,72689,11,39,1521,3
150140,8,1,7511,5,48,1770,0,46,2,6,0,2023,72690,11,35,1225,3
150140,8,1,7511,5,48,1300,0,19,1,8,1,2023,72693,15,4,16,3
150108,8,1,5232,1,54,615,0,45,5,6,1,2023,72697,11,34,1156,3
150108,8,1,2812,3,50,7660,1,41,6,10,0,2023,72698,17,24,576,3
150108,8,1,5150,3,40,6810,0,49,5,11,0,2023,72701,19,30,900,3
150108,8,1,9214,4,25,6000,0,23,1,10,1,2023,72702,17,6,36,3
150108,8,1,6720,1,27,6160,1,72,2,10,1,2023,72706,17,55,3025,3
150108,8,1,6720,1,42,3500,1,29,1,10,1,2023,72707,17,12,144,3
150106,8,1,5143,4,40,1325,0,39,6,6,0,2023,72710,11,28,784,3
150106,8,1,7492,3,49,1566,1,38,6,7,0,2023,72711,13,25,625,13
150106,8,1,7511,5,40,3555,1,59,2,10,0,2023,72713,17,42,1764,3
150106,8,0,7220,2,40,1500,0,24,1,8,1,2023,72715,15,9,81,3
150106,8,1,8021,5,48,1305,0,26,5,9,0,2023,72722,16,10,100,1
150106,8,1,7492,2,72,900,1,43,2,7,0,2023,72727,13,30,900,13
150106,8,1,5211,5,48,900,1,46,1,9,0,2023,72730,16,30,900,3
150135,8,1,5232,5,45,4300,1,41,2,6,0,2023,72738,11,30,900,3
150135,8,1,8010,5,45,1700,0,40,2,9,0,2023,72739,16,24,576,14
150135,8,1,7513,5,66,2175,1,58,2,6,0,2023,72745,11,47,2209,3
150135,8,1,2929,4,44,3045,1,25,1,9,0,2023,72747,16,9,81,3
150117,8,1,9241,1,36,1100,1,36,2,10,1,2023,72748,17,19,361,3
150117,8,1,2423,3,45,1955,1,63,2,8,0,2023,72752,15,48,2304,3
150117,8,1,5139,1,30,2265,1,39,2,8,1,2023,72756,15,24,576,3
150117,8,1,9500,1,48,1050,0,52,5,5,1,2023,72761,9,43,1849,8
150117,8,1,4520,1,60,435,1,43,5,6,1,2023,72764,11,32,1024,3
150117,8,1,1541,1,48,275,0,49,5,7,1,2023,72766,13,36,1296,3
150110,8,1,7511,5,40,2625,0,45,1,9,0,2023,72777,16,29,841,3
150110,8,0,8030,5,0,2600,1,72,2,11,0,2023,72778,19,53,2809,1
150110,8,1,6023,5,48,1050,1,28,2,6,1,2023,72785,11,17,289,1
150110,8,1,9219,1,73,50,0,37,6,6,1,2023,72793,11,26,676,3
150110,8,1,5252,1,48,290,1,18,1,6,1,2023,72795,11,7,49,3
150132,8,1,2520,4,61,2262,1,36,6,8,0,2023,72798,15,21,441,3
150132,8,1,7492,2,48,915,1,21,1,6,0,2023,72807,11,10,100,13
150132,8,1,7491,4,48,892,0,18,1,6,0,2023,72808,11,7,49,13
150132,8,1,1810,1,60,400,1,33,6,6,1,2023,72814,11,22,484,3
150132,8,1,2413,2,48,892,1,45,5,9,0,2023,72819,16,29,841,3
150132,8,1,6601,4,48,1600,1,29,2,10,0,2023,72822,17,12,144,10
150132,8,1,6519,5,40,4050,0,27,2,10,0,2023,72823,17,10,100,3
150132,8,1,5030,1,48,940,1,31,2,6,1,2023,72828,11,20,400,1
150137,8,1,5520,1,48,2175,0,57,5,8,0,2023,72836,15,42,1764,3
150137,8,1,2424,1,48,2175,0,28,1,10,0,2023,72837,17,11,121,3
150137,8,1,121,2,84,750,1,64,2,6,1,2023,72840,11,53,2809,3
150137,8,1,5520,5,54,940,1,25,1,6,0,2023,72842,11,14,196,3
150137,8,1,5139,1,48,902,1,36,6,6,0,2023,72843,11,25,625,3
150137,8,1,9214,1,3,40,0,29,6,6,1,2023,72844,11,18,324,3
150137,8,1,8511,5,60,3120,0,60,5,10,0,2023,72846,17,43,1849,3
150105,8,1,5520,1,56,800,1,44,6,6,1,2023,72854,11,33,1089,3
150105,8,1,9199,1,72,1500,1,47,6,10,1,2023,72856,17,30,900,3
150105,8,1,7511,5,48,1500,0,51,6,7,1,2023,72857,13,38,1444,3
150105,8,1,9199,1,24,540,1,23,1,6,1,2023,72858,11,12,144,3
150140,8,1,5020,5,40,2020,1,25,1,9,0,2023,72860,16,9,81,1
150140,8,1,7430,5,40,2280,1,28,6,10,0,2023,72861,17,11,121,3
150140,8,1,6022,5,40,1667,0,28,6,9,0,2023,72862,16,12,144,1
150140,8,1,6519,4,40,1800,0,28,1,9,0,2023,72864,16,12,144,3
150140,8,1,9214,1,20,1500,0,38,5,6,1,2023,72865,11,27,729,3
150140,8,1,5219,5,24,530,0,19,1,6,0,2023,72866,11,8,64,3
150140,8,1,5520,1,48,1500,1,30,1,6,1,2023,72867,11,19,361,3
150140,8,1,7511,5,40,4900,1,73,2,10,0,2023,72870,17,56,3136,3
150140,8,1,8511,2,45,1500,0,53,6,10,1,2023,72878,17,36,1296,3
150133,8,1,8030,5,46,6112,0,67,2,11,0,2023,72879,19,48,2304,1
150133,8,1,7492,1,48,1800,1,29,6,6,1,2023,72884,11,18,324,13
150133,8,1,9500,1,24,480,0,42,1,6,1,2023,72885,11,31,961,8
150133,8,1,7511,5,40,3000,1,55,6,7,0,2023,72890,13,42,1764,3
150133,8,1,7511,5,48,1700,0,44,6,6,0,2023,72891,11,33,1089,3
150106,8,1,9500,1,96,910,0,58,5,5,1,2023,72896,9,49,2401,8
150106,8,1,8519,4,44,2500,0,22,1,9,0,2023,72899,16,6,36,3
150106,8,1,1810,1,40,325,1,43,1,6,1,2023,72900,11,32,1024,3
150106,8,1,8010,5,30,2540,0,62,1,8,0,2023,72903,15,47,2209,14
150106,8,1,8010,5,40,1579,0,37,4,11,0,2023,72904,19,18,324,14
150106,8,1,9191,3,20,150,1,51,2,8,1,2023,72905,15,36,1296,3
150106,8,1,5234,5,48,2540,0,59,5,9,0,2023,72911,16,43,1849,3
150106,8,1,8021,5,30,2045,1,46,2,10,0,2023,72913,17,29,841,1
150135,8,1,2720,1,49,230,1,60,6,4,0,2023,72916,6,54,2916,3
150135,8,1,8010,5,40,840,1,60,2,6,0,2023,72920,11,49,2401,14
150135,8,1,7511,5,84,1812,0,26,1,10,0,2023,72922,17,9,81,3
150135,8,1,5143,1,49,1150,0,44,2,8,1,2023,72928,15,29,841,3
150135,8,1,9199,1,48,2000,1,48,2,7,1,2023,72929,13,35,1225,3
150135,8,1,9500,1,27,300,0,70,5,6,1,2023,72930,11,59,3481,8
150135,8,1,8010,5,40,1950,0,48,5,8,0,2023,72934,15,33,1089,14
150135,8,1,5520,4,18,500,0,20,1,9,1,2023,72937,16,4,16,3
150117,8,1,1554,5,40,2550,0,40,1,10,0,2023,72945,17,23,529,3
150117,8,1,8511,5,46,2500,0,39,1,10,1,2023,72946,17,22,484,3
150117,8,1,7511,5,40,2200,1,27,1,10,1,2023,72951,17,10,100,3
150117,8,1,7511,5,40,2200,1,25,1,10,1,2023,72952,17,8,64,3
150117,8,1,7491,2,21,630,1,22,1,9,1,2023,72953,16,6,36,13
150117,8,1,8010,3,42,1700,0,31,1,8,0,2023,72955,15,16,256,14
150117,8,1,9500,1,60,1400,0,65,3,6,1,2023,72956,11,54,2916,8
150117,8,1,8010,1,40,1000,0,37,1,6,1,2023,72957,11,26,676,14
150117,8,1,6420,5,48,1045,1,27,5,6,1,2023,72958,11,16,256,3
150117,8,1,8010,1,30,700,0,35,5,6,1,2023,72959,11,24,576,14
150110,8,1,3610,1,44,3730,1,33,5,8,1,2023,72960,15,18,324,5
150110,8,1,3610,1,48,3730,1,55,4,8,1,2023,72961,15,40,1600,5
150110,8,1,9500,1,28,300,0,26,1,6,1,2023,72963,11,15,225,8
150110,8,1,7220,5,48,2495,1,34,1,8,0,2023,72966,15,19,361,3
150128,8,1,5139,1,84,875,1,39,6,7,1,2023,72977,13,26,676,3
150128,8,1,5520,1,48,100,0,31,6,8,1,2023,72991,15,16,256,3
150128,8,1,5259,1,48,800,1,34,6,7,1,2023,72992,13,21,441,3
150128,8,1,5239,1,72,445,1,21,1,6,1,2023,72995,11,10,100,3
150132,8,1,7492,3,72,1100,1,60,6,5,0,2023,73000,9,51,2601,13
150132,8,0,7492,2,0,1300,1,35,1,3,1,2023,73001,3,32,1024,13
150132,8,1,5520,1,10,60,0,39,6,6,1,2023,73007,11,28,784,3
150132,8,1,1711,1,51,805,1,47,6,6,0,2023,73008,11,36,1296,3
150132,8,1,1912,1,60,230,0,49,5,5,1,2023,73009,9,40,1600,3
150132,8,1,7492,4,48,1200,1,38,1,6,0,2023,73014,11,27,729,13
150132,8,1,4530,2,54,855,1,37,6,6,0,2023,73017,11,26,676,3
150132,8,1,7499,2,51,1000,1,68,3,5,1,2023,73019,9,59,3481,13
150132,8,1,2221,1,52,1500,1,35,5,8,1,2023,73020,15,20,400,3
150132,8,1,9500,1,58,600,0,33,1,8,1,2023,73021,15,18,324,8
150132,8,1,5252,1,42,30,0,40,5,8,1,2023,73024,15,25,625,3
150132,8,1,5143,1,40,1320,1,50,6,6,0,2023,73027,11,39,1521,3
150132,8,1,5232,5,59,970,0,42,6,6,0,2023,73028,11,31,961,3
150132,8,1,5219,5,18,500,1,18,1,6,0,2023,73029,11,7,49,3
150132,8,1,5131,1,68,325,0,39,5,6,1,2023,73031,11,28,784,3
150118,8,1,113,1,48,904,1,69,2,4,1,2023,73033,6,63,3969,3
150118,8,1,9500,1,33,120,0,27,5,5,1,2023,73035,9,18,324,8
150118,8,1,7512,5,10,350,0,56,1,8,1,2023,73036,15,41,1681,3
150118,8,1,9500,1,26,150,0,54,2,6,1,2023,73038,11,43,1849,8
150118,8,1,4540,1,37,905,1,23,6,9,1,2023,73043,16,7,49,7
150118,8,1,7523,5,49,1785,1,35,2,10,0,2023,73045,17,18,324,3
150118,8,1,7493,1,55,1279,1,38,1,7,0,2023,73048,13,25,625,13
150118,8,1,7492,1,84,1479,1,25,1,6,0,2023,73049,11,14,196,13
150103,8,1,9199,4,40,320,0,51,6,3,1,2023,73050,3,48,2304,3
150103,8,1,2221,5,48,2050,1,45,6,8,0,2023,73051,15,30,900,3
150103,8,1,5239,1,54,330,0,18,1,6,1,2023,73057,11,7,49,3
150103,8,1,7511,5,20,520,0,36,5,10,1,2023,73058,17,19,361,3
150103,8,1,9500,1,20,200,0,48,2,6,1,2023,73061,11,37,1369,8
150103,8,1,8010,3,30,800,0,22,1,9,1,2023,73062,16,6,36,14
150103,8,1,7511,5,56,3000,0,27,6,10,1,2023,73064,17,10,100,3
150103,8,1,7010,3,35,4000,1,26,6,7,1,2023,73065,13,13,169,13
150103,8,1,2102,5,60,340,1,25,1,5,0,2023,73067,9,16,256,1
150111,8,1,7493,1,30,300,1,63,2,6,1,2023,73070,11,52,2704,13
150111,8,1,8021,5,44,920,0,64,2,6,0,2023,73071,11,53,2809,1
150111,8,1,7421,1,40,2000,1,44,1,8,1,2023,73072,15,29,841,3
150111,8,1,7513,5,40,2784,1,66,2,10,0,2023,73076,17,49,2401,3
150111,8,1,6304,1,15,900,0,38,1,10,1,2023,73078,17,21,441,3
150101,8,1,2221,1,54,380,1,33,5,6,1,2023,73084,11,22,484,3
150101,8,0,9500,1,0,300,0,63,1,10,1,2023,73086,17,46,2116,8
150101,8,1,8010,5,30,1100,0,54,1,10,0,2023,73087,17,37,1369,14
150101,8,1,7511,5,48,1305,1,67,5,3,0,2023,73089,3,64,4096,3
150101,8,1,2811,1,46,270,1,30,1,5,1,2023,73093,9,21,441,3
150140,8,1,9500,1,72,1200,1,48,6,3,1,2023,73100,3,45,2025,8
150140,8,1,9500,1,20,650,0,57,6,7,1,2023,73107,13,44,1936,8
150140,8,1,7511,5,40,3800,0,37,1,10,0,2023,73108,17,20,400,3
150140,8,1,9302,2,65,2435,1,32,6,10,0,2023,73110,17,15,225,1
150140,8,1,9302,1,49,1500,1,31,6,10,1,2023,73111,17,14,196,1
150133,8,1,1810,1,60,400,1,55,2,6,1,2023,73112,11,44,1936,3
150133,8,1,8010,5,30,1400,0,22,1,8,0,2023,73114,15,7,49,14
150133,8,1,1511,3,60,1300,1,19,1,7,0,2023,73115,13,6,36,3
150142,8,1,5139,5,40,1000,0,20,1,7,0,2023,73124,13,7,49,3
150142,8,1,7511,5,48,2500,1,53,2,9,1,2023,73125,16,37,1369,3
150143,8,1,5510,1,72,600,0,38,1,6,1,2023,73134,11,27,729,8
150143,8,1,8010,1,40,1025,0,19,1,6,1,2023,73138,11,8,64,14
150143,8,1,2710,4,48,980,1,40,2,10,0,2023,73141,17,23,529,3
150143,8,1,8010,5,25,2600,0,39,2,10,0,2023,73142,17,22,484,14
150143,8,1,1810,1,44,415,0,20,1,9,1,2023,73144,16,4,16,3
150106,8,1,6301,5,72,2000,1,39,6,6,1,2023,73146,11,28,784,3
150106,8,1,5020,1,65,200,1,21,1,6,1,2023,73148,11,10,100,1
150106,8,1,5020,1,60,450,1,42,5,3,1,2023,73151,3,39,1521,1
150135,8,1,1541,1,48,450,1,48,6,5,1,2023,73156,9,39,1521,3
150135,8,1,8511,3,48,1748,0,27,1,8,0,2023,73158,15,12,144,3
150135,8,1,4520,1,55,360,1,42,6,6,1,2023,73160,11,31,961,3
150135,8,1,5520,1,18,100,0,47,2,8,1,2023,73167,15,32,1024,3
150135,8,1,5050,2,56,670,0,22,1,6,1,2023,73170,11,11,121,8
150135,8,1,5252,1,30,130,0,41,6,6,1,2023,73173,11,30,900,3
150135,8,1,1810,1,58,340,0,28,6,6,1,2023,73174,11,17,289,3
150135,8,1,5122,4,54,420,1,23,6,9,0,2023,73175,16,7,49,3
150132,8,0,4520,1,20,60,1,56,2,6,1,2023,73177,11,45,2025,3
150132,8,1,7493,3,52,775,0,51,6,8,0,2023,73182,15,36,1296,13
150132,8,1,5139,3,27,570,1,22,1,7,1,2023,73183,13,9,81,3
150132,8,1,5220,1,54,390,1,31,1,6,1,2023,73185,11,20,400,3
150132,8,1,7010,4,45,550,1,29,1,6,0,2023,73186,11,18,324,13
150132,8,1,1810,1,50,280,1,28,1,7,1,2023,73190,13,15,225,3
150132,8,1,1712,1,36,260,1,25,1,6,1,2023,73191,11,14,196,3
150132,8,1,5234,1,48,500,1,57,2,6,1,2023,73192,11,46,2116,3
150132,8,1,5234,1,48,300,1,19,1,6,1,2023,73194,11,8,64,3
150132,8,1,5232,1,34,30,0,14,1,5,1,2023,73195,9,5,25,3
150132,8,1,6420,1,48,800,0,30,1,6,1,2023,73196,11,19,361,3
150132,8,1,4530,1,45,1075,1,23,1,8,1,2023,73202,15,8,64,3
150132,8,1,5520,1,36,180,0,35,6,7,1,2023,73208,13,22,484,3
150132,8,1,5520,1,60,280,1,35,6,7,1,2023,73209,13,22,484,3
150118,8,1,5122,1,40,340,1,30,1,6,1,2023,73213,11,19,361,3
150118,8,1,5520,1,55,150,0,21,1,6,1,2023,73215,11,10,100,3
150118,8,1,5259,1,48,250,1,20,1,5,1,2023,73216,9,11,121,3
150118,8,1,1531,1,78,300,1,55,6,1,1,2023,73217,0,55,3025,3
150118,8,1,2022,1,46,335,1,17,1,5,1,2023,73219,9,8,64,1
150118,8,1,4520,1,46,525,1,54,5,2,1,2023,73220,2,52,2704,3
150118,8,1,8010,5,30,2610,0,46,2,10,0,2023,73222,17,29,841,14
150118,8,1,5520,1,40,200,0,35,6,6,1,2023,73224,11,24,576,3
150103,8,1,5239,1,70,35,1,15,1,5,1,2023,73229,9,6,36,3
150103,8,1,5520,2,22,650,1,17,1,9,1,2023,73232,16,1,1,3
150103,8,1,1541,1,18,400,1,21,6,7,1,2023,73234,13,8,64,3
150103,8,1,5121,1,21,55,0,21,6,6,1,2023,73235,11,10,100,3
150103,8,1,5520,1,16,80,0,18,1,9,1,2023,73238,16,2,4,3
150103,8,1,5520,1,21,100,1,14,1,5,1,2023,73239,9,5,25,3
150103,8,1,8511,3,45,1079,0,39,5,7,0,2023,73240,13,26,676,3
150103,8,1,4520,1,48,445,1,61,6,3,1,2023,73242,3,58,3364,3
150103,8,1,2520,1,48,545,1,36,1,6,1,2023,73244,11,25,625,3
150115,8,1,7491,5,48,1300,0,29,1,7,0,2023,73249,13,16,256,13
150115,8,1,5520,1,72,180,0,69,3,6,1,2023,73250,11,58,3364,3
150115,8,1,1810,1,48,350,1,47,5,5,1,2023,73251,9,38,1444,3
150115,8,1,2221,1,48,270,1,61,1,6,1,2023,73253,11,50,2500,3
150119,8,1,9500,1,83,1500,0,52,6,3,0,2023,73254,3,49,2401,8
150119,8,1,1711,1,56,1355,1,51,6,6,1,2023,73255,11,40,1600,3
150119,8,1,2929,1,39,510,1,19,1,7,1,2023,73256,13,6,36,3
150119,8,1,9500,1,40,1000,0,37,6,7,1,2023,73257,13,24,576,8
150119,8,1,1722,1,56,1355,1,38,6,8,1,2023,73258,15,23,529,3
150119,8,1,3420,3,40,1130,1,22,1,7,1,2023,73259,13,9,81,3
150119,8,1,1723,3,72,1185,0,37,6,6,0,2023,73261,11,26,676,3
150119,8,1,1723,3,60,1140,0,31,5,8,0,2023,73265,15,16,256,3
150119,8,1,7511,5,43,2175,1,50,2,7,0,2023,73266,13,37,1369,3
150119,8,1,2413,3,72,1700,0,44,2,5,1,2023,73267,9,35,1225,3
150119,8,1,5520,1,21,130,0,20,1,6,1,2023,73273,11,9,81,3
150119,8,1,5122,1,80,335,1,31,5,6,1,2023,73274,11,20,400,3
150119,8,1,5520,1,24,180,0,22,5,6,1,2023,73276,11,11,121,3
150125,8,1,5520,1,72,1240,0,33,6,6,1,2023,73280,11,22,484,3
150125,8,1,5520,1,72,1500,0,40,5,3,1,2023,73282,3,37,1369,3
150125,8,1,2893,2,45,830,1,38,6,6,0,2023,73284,11,27,729,3
150125,8,1,4520,1,45,815,1,28,1,9,1,2023,73287,16,12,144,3
150132,8,1,1810,1,44,320,1,46,6,6,1,2023,73290,11,35,1225,3
150132,8,1,2731,4,48,810,1,41,2,7,0,2023,73295,13,28,784,3
150118,8,1,7492,5,72,1742,1,30,6,6,0,2023,73297,11,19,361,13
150118,8,1,9000,5,66,1395,0,42,5,6,0,2023,73299,11,31,961,18
150118,8,1,5520,1,24,40,1,16,1,5,1,2023,73300,9,7,49,3
150118,8,1,5520,1,42,200,0,44,1,4,1,2023,73301,6,38,1444,3
150118,8,1,1514,5,48,830,0,22,1,7,0,2023,73303,13,9,81,3
150118,8,1,2811,1,48,455,1,37,6,3,1,2023,73305,3,34,1156,3
150118,8,1,5520,1,5,60,0,30,6,6,1,2023,73309,11,19,361,3
150118,8,1,3610,4,45,1090,1,35,5,5,0,2023,73310,9,26,676,5
150103,8,1,8010,1,25,800,0,32,5,9,1,2023,73312,16,16,256,14
150103,8,1,5239,1,72,1340,0,29,1,6,1,2023,73314,11,18,324,3
150103,8,1,5040,1,54,80,1,28,1,6,1,2023,73315,11,17,289,8
150103,8,1,9500,1,40,1000,0,26,1,7,1,2023,73316,13,13,169,8
150103,8,1,9500,1,35,250,0,21,1,9,1,2023,73317,16,5,25,8
150103,8,1,4520,1,59,475,1,21,1,6,1,2023,73318,11,10,100,3
150103,8,1,4520,1,45,485,1,43,6,7,1,2023,73319,13,30,900,3
150103,8,1,2710,4,48,1470,1,46,6,8,0,2023,73321,15,31,961,3
150103,8,1,6021,1,36,150,1,24,1,9,1,2023,73324,16,8,64,1
150103,8,1,5040,1,40,180,0,29,1,4,1,2023,73328,6,23,529,8
150103,8,1,5520,1,48,200,0,21,1,6,1,2023,73329,11,10,100,3
150143,8,1,4520,1,72,485,1,34,6,5,1,2023,73330,9,25,625,3
150143,8,1,5520,1,60,150,0,26,1,3,1,2023,73332,3,23,529,3
150143,8,1,3610,1,24,275,1,42,6,5,1,2023,73334,9,33,1089,5
150143,8,1,9500,1,48,250,0,30,1,8,1,2023,73337,15,15,225,8
150143,8,1,3610,1,48,930,1,31,5,6,1,2023,73338,11,20,400,5
150143,8,0,7511,5,0,1400,1,41,6,6,0,2023,73339,11,30,900,3
150143,8,1,3610,5,56,1450,1,37,2,6,0,2023,73342,11,26,676,5
150143,8,1,5010,5,48,1200,1,38,2,6,0,2023,73346,11,27,729,8
150143,8,1,122,1,54,250,1,18,1,6,1,2023,73347,11,7,49,3
150135,8,1,9199,2,72,1353,1,64,2,8,0,2023,73349,15,49,2401,3
150135,8,1,6303,5,40,3050,1,29,1,9,0,2023,73351,16,13,169,1
150135,8,1,6519,5,45,3000,0,40,6,9,0,2023,73352,16,24,576,3
150135,8,1,3610,1,40,2500,1,36,6,9,1,2023,73353,16,20,400,5
150135,8,1,6309,1,36,2500,1,48,6,9,1,2023,73356,16,32,1024,2
150135,8,1,8010,1,40,1220,0,52,6,10,0,2023,73357,17,35,1225,14
150135,8,1,5139,1,20,280,1,25,1,9,1,2023,73358,16,9,81,3
150135,8,1,5150,5,20,950,0,22,1,9,1,2023,73359,16,6,36,3
150101,8,1,5040,1,48,2175,1,45,2,7,0,2023,73367,13,32,1024,8
150101,8,1,8511,5,48,3480,1,38,1,6,0,2023,73370,11,27,729,3
150101,8,1,5139,1,25,170,0,53,6,5,1,2023,73371,9,44,1936,3
150101,8,1,7513,5,48,5800,1,42,6,10,0,2023,73374,17,25,625,3
150113,8,1,7491,5,28,420,0,24,1,9,0,2023,73381,16,8,64,13
150113,8,1,7430,1,46,2500,1,38,6,8,1,2023,73386,15,23,529,3
150113,8,1,6603,4,45,2201,0,36,6,10,0,2023,73387,17,19,361,1
150113,8,1,8021,1,52,1120,1,67,6,10,0,2023,73390,17,50,2500,1
150113,8,1,9500,1,45,800,0,48,6,6,1,2023,73391,11,37,1369,8
150130,8,1,3610,1,40,1012,1,43,1,6,0,2023,73400,11,32,1024,5
150122,8,1,6304,1,45,5840,0,53,6,8,0,2023,73403,15,38,1444,3
150122,8,1,8030,5,37,4108,1,50,6,11,0,2023,73406,19,31,961,1
150122,8,1,9232,4,40,6650,0,49,6,8,0,2023,73407,15,34,1156,3
150141,8,1,7513,5,40,4500,0,44,2,10,1,2023,73410,17,27,729,3
150141,8,1,5239,3,64,9060,1,42,6,9,0,2023,73414,16,26,676,3
150140,8,1,7421,4,43,22960,1,62,2,11,0,2023,73424,19,43,1849,3
150140,8,1,9309,2,40,11250,1,48,6,11,0,2023,73428,19,29,841,2
150140,8,1,7430,3,40,19090,0,49,6,11,0,2023,73429,19,30,900,3
150104,8,1,7220,5,40,8000,1,29,6,8,1,2023,73432,15,14,196,3
150104,8,1,7430,3,40,2175,0,26,6,8,0,2023,73433,15,11,121,3
150104,8,1,7414,4,50,2680,0,33,1,11,0,2023,73434,19,14,196,3
150104,8,1,9500,1,60,1200,0,50,1,6,1,2023,73435,11,39,1521,8
150104,8,1,7512,5,40,3487,1,58,1,7,0,2023,73437,13,45,2025,3
150104,8,1,9241,3,48,843,0,62,5,6,0,2023,73441,11,51,2601,3
150104,8,1,7010,1,48,1025,0,30,5,10,1,2023,73442,17,13,169,13
150104,8,1,5232,4,24,415,0,27,1,6,0,2023,73446,11,16,256,3
150114,8,1,4520,5,40,8135,0,47,2,11,0,2023,73447,19,28,784,3
150114,8,1,7511,5,40,4000,1,56,2,10,1,2023,73448,17,39,1521,3
150114,8,1,8512,4,70,8000,0,54,4,11,1,2023,73451,19,35,1225,3
150114,8,1,7412,5,40,14146,1,55,2,11,0,2023,73454,19,36,1296,3
150114,8,1,7511,5,60,2680,1,39,6,9,0,2023,73456,16,23,529,3
150114,8,1,8010,1,30,2500,0,37,6,10,1,2023,73457,17,20,400,14
150135,8,1,6420,5,28,1025,0,44,2,8,1,2023,73462,15,29,841,3
150135,8,1,9199,1,44,30,1,74,2,6,1,2023,73463,11,63,3969,3
150135,8,1,8010,5,30,1990,0,57,1,10,0,2023,73469,17,40,1600,14
150135,8,1,4540,1,36,305,1,28,1,5,1,2023,73478,9,19,361,7
150135,8,1,7530,5,40,4500,1,49,5,9,1,2023,73479,16,33,1089,3
150135,8,1,6519,4,40,2349,1,22,1,9,0,2023,73480,16,6,36,3
150135,8,1,7511,5,40,1500,0,64,2,11,0,2023,73482,19,45,2025,3
150135,8,1,7511,5,45,1740,1,40,1,11,0,2023,73483,19,21,441,3
150135,8,1,7513,5,45,6455,1,34,1,11,0,2023,73484,19,15,225,3
150135,8,1,9500,1,72,800,0,54,1,6,0,2023,73488,11,43,1849,8
150135,8,1,2411,4,40,1131,1,31,2,9,0,2023,73489,16,15,225,3
150135,8,1,8511,2,36,1305,0,30,2,8,0,2023,73490,15,15,225,3
150110,8,1,5260,1,45,300,1,44,2,6,1,2023,73503,11,33,1089,3
150110,8,1,5252,1,60,1430,0,49,6,8,1,2023,73510,15,34,1156,3
150110,8,1,7250,1,48,2225,1,52,6,8,0,2023,73511,15,37,1369,3
150110,8,0,8511,5,0,3160,0,40,6,11,0,2023,73517,19,21,441,3
150132,8,1,8021,5,18,1500,1,49,1,10,0,2023,73521,17,32,1024,1
150132,8,1,1810,5,55,2270,1,43,1,7,0,2023,73528,13,30,900,3
150132,8,1,8010,2,17,1200,0,42,1,10,0,2023,73529,17,25,625,14
150103,8,1,8010,2,40,1800,0,65,5,6,0,2023,73538,11,54,2916,14
150103,8,1,1554,5,40,3100,0,34,1,10,0,2023,73539,17,17,289,3
150103,8,1,2423,3,45,2200,0,33,1,8,0,2023,73542,15,18,324,3
150103,8,1,8090,3,47,3045,0,42,1,10,0,2023,73547,17,25,625,2
150101,8,1,8511,5,48,2150,0,65,3,8,0,2023,73548,15,50,2500,3
150101,8,1,8030,5,23,3045,1,46,1,10,0,2023,73549,17,29,841,1
150101,8,1,7412,1,30,250,1,26,1,10,1,2023,73554,17,9,81,3
150116,8,1,8010,3,45,1200,0,65,2,6,0,2023,73558,11,54,2916,14
150116,8,1,5259,1,54,455,0,42,1,8,1,2023,73559,15,27,729,3
150116,8,1,5232,1,34,900,0,25,1,9,1,2023,73564,16,9,81,3
150116,8,0,8511,5,62,400,0,30,1,9,1,2023,73570,16,14,196,3
150116,8,1,6519,4,40,2500,1,28,1,10,0,2023,73571,17,11,121,3
150133,8,1,1810,2,3,180,0,18,1,9,1,2023,73579,16,2,4,3
150133,8,1,9500,1,69,1100,0,55,1,6,1,2023,73582,11,44,1936,8
150133,8,1,9500,1,48,70,0,54,5,6,1,2023,73583,11,43,1849,8
150133,8,1,7412,1,40,1300,1,26,1,10,0,2023,73584,17,9,81,3
150133,8,1,8010,2,40,1620,0,23,1,6,0,2023,73585,11,12,144,14
150133,8,1,6519,3,40,4500,0,44,2,10,0,2023,73589,17,27,729,3
150133,8,1,7230,5,40,5800,1,39,2,10,0,2023,73590,17,22,484,3
150106,8,1,1541,3,48,930,1,33,2,6,0,2023,73601,11,22,484,3
150106,8,0,7310,5,36,1500,0,27,1,10,1,2023,73610,17,10,100,3
150135,8,1,9500,1,36,240,0,24,1,8,1,2023,73613,15,9,81,8
150135,8,1,8021,5,30,2200,1,30,6,8,0,2023,73614,15,15,225,1
150135,8,1,9199,1,72,600,1,58,6,6,1,2023,73632,11,47,2209,3
150135,8,1,5520,1,60,500,1,31,6,8,1,2023,73636,15,16,256,3
150135,8,1,5520,1,40,500,0,31,6,6,1,2023,73637,11,20,400,3
150110,8,1,4530,4,60,5090,1,34,1,10,1,2023,73641,17,17,289,3
150110,8,1,1513,5,48,270,1,29,1,8,1,2023,73646,15,14,196,3
150110,8,1,5220,5,45,1525,0,46,6,8,0,2023,73647,15,31,961,3
150110,8,1,7492,4,72,950,1,48,6,5,0,2023,73648,9,39,1521,13
150110,8,1,5143,5,48,1465,1,27,1,10,0,2023,73649,17,10,100,3
